"Session:Name","Record #","Speaker:Name","Orthography","Segment","Notes","situation","GRASP","Morphology"
"Alex.010512","140","Mother","[here] [it (.)] [here .]","013:31.594-013:32.353","","mom cleaned out a patch of land and started to loosen the ground","[1|2|JCT] [2|0|ROOT] [3|2|JCT 4|2|PUNCT]","[adv|here] [pro:per|it] [adv|here .]"
"Alex.010512","141","Alex","[yyy .]","013:42.813-013:44.110","","","[]","[]"
"Alex.010512","142","Mother","[thank] [you .]","013:43.308-013:43.998","","Alex handed mom the shovel for her to dig","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|thank] [pro:per|you .]"
"Alex.010512","143","Mother","[go] [get] [the] [other] [one (.)]","014:06.736-014:07.550","","mom is trying to plant something, pointing to another rake on the ground","[1|2|SRL] [2|0|ROOT] [3|5|DET] [4|5|QUANT] [5|6|SUBJ 6|2|OBJ2 7|9|DET 8|9|QUANT 9|2|OBJ 10|2|PUNCT]","[v|go] [v|get] [det:art|the] [qn|other] [pro:indef|one v|see det:art|the qn|other pro:indef|one ?]"
"Alex.010512","144","Mother","[see the other one ?]","014:07.627-014:08.221","mom asked Alex to get the other truck ","","[]","[]"
"Alex.010512","145","Mother","[over] [there ?]","014:08.749-014:09.211","","part of last question{","[1|2|JCT] [2|0|INCROOT 3|2|PUNCT]","[adv|over] [adv|there ?]"
"Alex.010512","146","Mother","[by] [the] [truck .]","014:09.607-014:10.300","","","[1|0|INCROOT] [2|3|DET] [3|1|POBJ 4|1|PUNCT]","[prep|by] [det:art|the] [n|truck .]"
"Alex.010512","147","Mother","[there] [it] [is .]","014:10.560-014:11.553","","Alex saw the rake","[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT]","[adv|there] [pro:per|it] [cop|be&3S .]"
"Alex.010512","148","Mother","[good] [boy .]","014:14.391-014:15.315","","Alex picked up the rake and handed it to mom","[1|2|MOD] [2|0|INCROOT 3|2|PUNCT]","[adj|good] [n|boy .]"
"Alex.010512","149","Mother","[good] [job .]","014:20.991-014:22.178","","Alex used the rake to loosen up the land","[1|2|MOD] [2|0|INCROOT 3|2|PUNCT]","[adj|good] [n|job .]"
"Alex.010512","150","Mother","[here] [you] [have] [a] [turn .]","014:22.350-014:23.461","","mom handed her rake to Alex asking him to dig","[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT]","[adv|here] [pro:per|you] [v|have] [det:art|a] [n|turn .]"
"Alex.010512","151","Mother","[here .]","014:24.785-014:25.148","","","[1|0|INCROOT 2|1|PUNCT]","[adv|here .]"
"Alex.010512","152","Mother","[this] [one] [works] [better] [Alex .]","014:29.075-014:31.131","","She switched rakes with Alex","[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT]","[pro:dem|this] [pro:indef|one] [v|work-3S] [adj|good&CP] [n:prop|Alex .]"
"Alex.010512","153","Mother","[here] [you] [use] [this] [one .]","014:33.166-014:33.991","","she switched back with Alex","[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT]","[adv|here] [pro:per|you] [v|use] [pro:dem|this] [pro:indef|one .]"
"Alex.010512","154","Mother","[this] [one] [works] [nicer .]","014:34.024-014:35.181","","","[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT 5|3|PUNCT]","[pro:dem|this] [pro:indef|one] [v|work-3S] [adj|nice-CP .]"
"Alex.010512","155","Alex","[yyy] [yyy] [yyy .]","014:52.833-014:54.846","","Alex started to loosen the grass but ","[] [] []","[] [] []"
"Alex.010512","156","Mother","[g'head (replacement:replacement:go ahead) .]","014:54.846-014:55.373","","Alex picked up the blue rake","[1|0|ROOT 2|1|JCT 3|5|COM 4|5|DET 5|1|COMP 6|1|PUNCT]","[v|go adv|ahead co|oh pro:dem|this pro:indef|one .]"
"Alex.010512","157","Mother","[oh this one .]","014:55.373-014:56.033","Sounds like a rising declarative; need to ask Dan","Alex was holding the rake; mom might have interpreted this gesture as giving the rake to her and took over the rake","[]","[]"
"Alex.010512","158","Mother","[isn't] [that] [nice ?]","015:00.994-015:01.887","","","[1|0|ROOT 2|1|NEG] [3|4|DET] [4|1|PRED 5|1|PUNCT]","[cop|be&3S~neg|not] [pro:dem|that] [adj|nice ?]"
"Alex.010512","159","Mother","[look .]","015:02.173-015:03.285","","","[1|0|INCROOT 2|1|PUNCT]","[co|look .]"
"Alex.010512","160","Mother","[thank] [you .]","015:03.285-015:05.475","","Alex picked up the red rake and handed to mom while making noices","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|thank] [pro:per|you .]"
"Alex.010512","161","Mother","[wow .]","015:07.780-015:09.230","","","[1|0|INCROOT 2|1|PUNCT]","[co|wow .]"
"Alex.010512","162","Mother","[very] [nice .]","015:10.222-015:11.509","","They seem to have finished loosening the land","[1|2|JCT] [2|0|INCROOT 3|2|PUNCT]","[adv|very] [adj|nice .]"
"Alex.010512","163","Alex","[yyy] [yyy .]","015:15.106-015:17.217","","Alex is swinging his blue rake around ","[] []","[] []"
"Alex.010512","164","Mother","[yeah .]","015:17.316-015:18.058","","","[1|0|INCROOT 2|1|PUNCT]","[co|yeah .]"
"Alex.010512","165","Mother","[a:h (.)] [you] [sharing ?]","015:23.553-015:25.118","","off camera; Alex seemed to have handed his rake to the camera operator","[1|3|COM] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT]","[co|ah] [pro:per|you] [part|share-PRESP ?]"
"Alex.010512","166","AD1","[thank] [you (.)]","015:25.118-015:26.666","","","[1|0|ROOT] [2|1|OBJ 3|5|LINK 4|5|AUX 5|2|JCT 6|5|POBJ 7|1|PUNCT]","[v|thank] [pro:per|you pro:rel|that~aux|be&3S prep|for pro:obj|me ?]"
"Alex.010512","167","AD1","[that's for me ?]","015:26.699-015:28.213","","","[]","[]"
"Alex.010512","168","Mother","[say] [thank] [you .]","015:28.213-015:29.766","","Camera operator gave Alex something ","[1|2|COM] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT]","[co|say] [v|thank] [pro:per|you .]"
"Alex.010512","169","Mother","[sharing .]","015:29.766-015:30.948","","","[1|0|INCROOT 2|1|PUNCT]","[part|share-PRESP .]"
"Alex.010512","170","AD1","[nice] [of] [you .]","015:30.948-015:32.515","","","[1|0|INCROOT] [2|1|JCT] [3|2|POBJ 4|1|PUNCT]","[adj|nice] [prep|of] [pro:per|you .]"
"Alex.010512","171","Mother","[there .]","015:35.135-015:35.762","","off camera","[1|0|INCROOT 2|1|PUNCT]","[adv|there .]"
"Alex.010512","172","Alex","[yyy] [yyy .]","015:36.086-015:37.480","","","[] []","[] []"
"Alex.010512","173","Mother","[okay .]","015:37.313-015:38.331","","","[1|0|INCROOT 2|1|PUNCT]","[co|okay .]"
"Alex.010512","174","Alex","[yyy .]","015:38.331-015:40.711","","","[]","[]"
"Alex.010512","175","Mother","[here] [lemme (replacement:replacement:let me)] [fix] [this .]","015:54.537-015:55.776","","trying to make Alex's backpack more comfortable for him","[1|2|JCT] [2|0|ROOT 3|2|OBJ] [4|2|XCOMP] [5|4|OBJ 6|2|PUNCT]","[adv|here] [v|let&ZERO pro:obj|me] [v|fix] [pro:dem|this .]"
"Alex.010512","176","Mother","[okay (.)] [try] [that .]","016:03.116-016:04.163","","","[1|2|COM] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT]","[co|okay] [v|try] [pro:dem|that .]"
"Alex.010512","177","Mother","[use] [the] [other] [side .]","016:04.163-016:07.210","","Alex is holding the rake by the head; mom trying to get him to hold the handle","[1|0|ROOT] [2|4|DET] [3|4|QUANT] [4|1|OBJ 5|1|PUNCT]","[v|use] [det:art|the] [qn|other] [n|side .]"
"Alex.010512","178","Mother","[like] [this .] [look .]","016:09.320-016:10.241","","","[1|3|LINK] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT]","[prep|like] [pro:dem|this] [v|look .]"
"Alex.010512","179","Mother","[look] [look] [at] [this .]","016:10.241-016:12.230","","","[1|2|COM] [2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT]","[co|look] [v|look] [prep|at] [pro:dem|this .]"
"Alex.010512","180","Mother","[lemme (replacement:replacement:let me)] [show] [you .]","016:12.579-016:13.086","","","[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ 5|1|PUNCT]","[v|let&ZERO pro:obj|me] [v|show] [pro:per|you .]"
"Alex.010512","181","Mother","[lemme (replacement:replacement:let me)] [see] [big] [bird] [for] [one] [second .]","016:13.432-016:15.145","","mom asking for the big bird toy","[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|5|MOD] [5|3|OBJ] [6|5|NJCT] [7|8|MOD] [8|6|POBJ 9|1|PUNCT]","[v|let&ZERO pro:obj|me] [v|see] [adj|big] [n|bird] [prep|for] [pro:indef|one] [n|second .]"
"Alex.010512","182","Mother","[can] [I] [see] [big] [bird ?]","016:15.145-016:16.955","","Alex ignored mom's request","[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT]","[mod|can] [pro:sub|I] [v|see] [adj|big] [n|bird ?]"
"Alex.010512","183","Mother","[oh] [this] [big] [shovel ?]","016:19.615-016:21.166","","Alex handed mom the shovel","[1|4|COM] [2|4|DET] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT]","[co|oh] [pro:dem|this] [adj|big] [n|shovel ?]"
"Alex.010512","184","Alex","[yyy .]","016:21.166-016:24.090","","","[]","[]"
"Alex.010512","185","Mother","[that's] [a (t:t:self interruption)]","016:22.415-016:22.891","","","[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:dem|that~cop|be&3S] [det:art|a (mt:self interruption)]"
"Alex.010512","186","Mother","[so] [big .]","016:22.937-016:23.936","","","[1|2|JCT] [2|0|INCROOT 3|2|PUNCT]","[adv|so] [adj|big .]"
"Alex.010512","187","Mother","[so] [big .]","016:24.351-016:25.703","","","[1|2|JCT] [2|0|INCROOT 3|2|PUNCT]","[adv|so] [adj|big .]"
"Alex.010512","188","Alex","[yyy] [yyy] [yyy] [yyy .]","016:25.719-016:26.940","","","[] [] [] []","[] [] [] []"
"Alex.010512","189","Mother","[look] [at] [this] [one .]","016:27.666-016:28.524","","mom is trying to teach ALex how to rake with a smaller rake","[1|0|ROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT]","[v|look] [prep|at] [pro:dem|this] [pro:indef|one .]"
"Alex.010512","190","Mother","[hold] [it] [this] [way .]","016:29.088-016:30.090","","","[1|0|ROOT] [2|1|OBJ] [3|4|DET] [4|1|OBJ 5|1|PUNCT]","[v|hold] [pro:per|it] [pro:dem|this] [n|way .]"
"Alex.010512","191","Mother","[dust] [it] [off .]","016:30.898-016:31.758","","","[1|0|ROOT] [2|1|OBJ] [3|1|JCT 4|1|PUNCT]","[v|dust] [pro:per|it] [adv|off .]"
"Alex.010512","192","Mother","[hold] [it] [this] [way .]","016:32.342-016:33.213","","","[1|0|ROOT] [2|1|OBJ] [3|4|DET] [4|1|OBJ 5|1|PUNCT]","[v|hold] [pro:per|it] [pro:dem|this] [n|way .]"
"Alex.010512","193","Mother","[okay ?]","016:33.356-016:33.940","","not looking at Alex; dusting the rake","[1|0|INCROOT 2|1|PUNCT]","[co|okay ?]"
"Alex.010512","194","Mother","[and] [then] [you] [can] [rake .]","016:34.181-016:35.550","","","[1|5|LINK] [2|5|JCT] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT 6|5|PUNCT]","[coord|and] [adv:tem|then] [pro:per|you] [mod|can] [v|rake .]"
"Alex.010512","195","Mother","[see ?]","016:35.550-016:36.080","","both looking at the rake","[1|0|ROOT 2|1|PUNCT]","[v|see ?]"
"Alex.010512","196","Mother","[that's] [a] [big] [bird] [rake .]","016:36.983-016:38.291","","","[1|2|SUBJ 2|0|ROOT] [3|6|DET] [4|5|MOD] [5|6|MOD] [6|2|PRED 7|2|PUNCT]","[pro:dem|that~cop|be&3S] [det:art|a] [adj|big] [n|bird] [n|rake .]"
"Alex.010512","197","Mother","[that's] [how] [ya (replacement:replacement:you)] [use] [it .]","016:40.106-016:41.440","","hand the big bird rake to Alex","[1|2|SUBJ 2|0|ROOT] [3|5|LINK] [4|5|SUBJ] [5|2|PRED] [6|5|OBJ 7|2|PUNCT]","[pro:dem|that~cop|be&3S] [adv:int|how] [pro:per|you] [v|use] [pro:per|it .]"
"Alex.010512","198","Alex","[yyy] [yyy .]","016:44.396-016:45.352","","","[] []","[] []"
"Alex.010512","199","Alex","[yyy] [yyy .]","016:49.279-016:50.401","","","[] []","[] []"
"Alex.010512","200","AD1","[big] [bird (.)] [is] [that] [a] [big] [bird] [shovel ?]","016:52.084-016:54.394","","the camera operator commented","[1|2|MOD] [2|3|SUBJ] [3|0|ROOT] [4|8|LINK] [5|8|DET] [6|7|MOD] [7|8|MOD] [8|3|PRED 9|3|PUNCT]","[adj|big] [n|bird] [cop|be&3S] [pro:rel|that] [det:art|a] [adj|big] [n|bird] [n|shovel ?]"
"Alex.010512","201","Alex","[yyy] [yyy] [yyy .]","016:56.835-016:58.122","","","[] [] []","[] [] []"
"Alex.010512","202","Alex","[yyy] [yyy] [yyy] [yyy .]","016:58.886-017:02.841","","","[] [] [] []","[] [] [] []"
"Alex.010512","203","Mother","[Alex] [where's] [your] [other] [toys ?]","017:19.691-017:20.982","","addressing Alex, but ","[1|6|COM] [2|6|LINK 3|6|AUX] [4|6|MOD] [5|6|QUANT] [6|0|INCROOT 7|6|PUNCT]","[n:prop|Alex] [pro:rel|where~aux|be&3S] [det:poss|your] [qn|other] [n|toy-PL ?]"
"Alex.010512","204","Mother","[where's] [your] [other] [toys ?]","017:21.847-017:23.191","","","[1|2|LINK 2|0|ROOT] [3|5|MOD] [4|5|QUANT] [5|2|PRED 6|2|PUNCT]","[adv:int|where~cop|be&3S] [det:poss|your] [qn|other] [n|toy-PL ?]"
"Alex.010512","205","Mother","[where's] [your] [other] [toys ?]","017:30.558-017:31.816","","starting to walk back to the house to look for more toys; Alex was looking at his mom","[1|2|LINK 2|0|ROOT] [3|5|MOD] [4|5|QUANT] [5|2|PRED 6|2|PUNCT]","[adv:int|where~cop|be&3S] [det:poss|your] [qn|other] [n|toy-PL ?]"
"Alex.010512","206","Alex","[yyy] [yyy] [yyy] [yyy .]","017:44.120-017:46.925","","mom took out a sword-like toy, Alex was very excited, running toward mom","[] [] [] []","[] [] [] []"
"Alex.010512","207","Mother","[careful .]","017:46.311-017:46.985","","Alex fell down","[1|0|INCROOT 2|1|PUNCT]","[co|careful .]"
"Alex.010512","208","Mother","[careful .]","017:49.367-017:50.146","","","[1|0|INCROOT 2|1|PUNCT]","[co|careful .]"
"Alex.010512","209","Alex","[yyy .]","017:56.725-018:02.268","","Alex was making excited noises, and pointing at the new toy","[]","[]"
"Alex.010512","210","Mother","[I] [don't] [know] [if] [this'll (replacement:replacement:this will)] [work .]","018:02.796-018:04.012","","mom says while tearing off the wrap","[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|8|LINK] [6|8|SUBJ 7|8|AUX] [8|4|CJCT 9|4|PUNCT]","[pro:sub|I] [mod|do~neg|not] [v|know] [conj|if] [pro:dem|this mod|will] [v|work .]"
"Alex.010512","211","Mother","[here] [you] [can] [hold] [that .]","018:18.932-018:20.295","","mom handed Alex one part of the toy","[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT]","[adv|here] [pro:per|you] [mod|can] [v|hold] [pro:dem|that .]"
"Alex.010512","212","Mother","[okay ?]","018:20.295-018:21.506","","mom looking at Alex while handing the sword","[1|0|INCROOT 2|1|PUNCT]","[co|okay ?]"
"Alex.010512","213","Alex","[yyy .]","018:22.001-018:22.496","sounds implosive","","[]","[]"
"Alex.010512","214","Mother","[who] [is] [it ?]","018:23.090-018:23.650","","Alex was looking at the wrap; it seems to have some figure on it","[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|who] [cop|be&3S] [pro:per|it ?]"
"Alex.010512","215","Alex","[yyy .]","018:23.851-018:25.296","","","[]","[]"
"Alex.010512","216","Mother","[who] [is] [that ?]","018:25.296-018:26.125","","Alex seems to know the drawing on the wrap ","[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|who] [cop|be&3S] [pro:dem|that ?]"
"Alex.010512","217","Alex","[yyy] [yyy .]","018:26.125-018:27.880","","","[] []","[] []"
"Alex.010512","218","Mother","[show] [me .]","018:27.880-018:29.221","","mom wants Alex to point on the wrap","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|show] [pro:obj|me .]"
"Alex.010512","219","Alex","[yyy] [yyy .]","018:29.221-018:30.860","","","[] []","[] []"
"Alex.010512","220","Mother","[woo .]","018:30.860-018:33.488","","mom unwrap the toy, turns out to be a kite","[1|0|INCROOT 2|1|PUNCT]","[co|woo .]"
"Alex.010512","221","Alex","[yyy] [yyy .]","018:38.862-018:41.226","","","[] []","[] []"
"Alex.010512","222","Mother","[oh] [boy .]","018:41.226-018:42.381","","","[1|2|COM] [2|0|INCROOT 3|2|PUNCT]","[co|oh] [n|boy .]"
"Alex.010512","223","Mother","[lemme (replacement:replacement:let me) see]","018:42.381-018:42.954","","","[1|0|ROOT 2|1|OBJ 3|1|XCOMP 4|7|SUBJ 5|7|AUX 6|5|NEG 7|3|COMP 8|7|JCT 9|12|SUBJ 10|12|AUX 11|10|NEG 12|7|COMP 13|16|LINK 14|16|SUBJ 15|16|AUX 16|12|CJCT 17|1|PUNCT]","[v|let&ZERO pro:obj|me v|see pro:sub|I mod|do~neg|not v|know adv|though pro:sub|I mod|do~neg|not v|know conj|if pro:dem|this mod|will v|work .]"
"Alex.010512","224","Mother","[I don't know though (.)]","018:43.020-018:44.010","","","[]","[]"
"Alex.010512","225","Mother","[I don't know if this will work .]","018:44.076-018:45.000","","","[]","[]"
"Alex.010512","226","Mother","[today .]","018:45.066-018:45.528","","","[1|0|INCROOT 2|1|PUNCT]","[adv:tem|today .]"
"Alex.010512","227","Alex","[yyy] [yyy .]","018:50.675-018:52.595","","","[] []","[] []"
"Alex.010512","228","Mother","[let's] [try] [it .]","018:52.754-018:53.711","","","[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ 5|1|PUNCT]","[v|let~pro:obj|us] [v|try] [pro:per|it .]"
"Alex.010512","229","Alex","[yyy .]","018:54.635-018:55.196","","","[]","[]"
"Alex.010512","230","Alex","[yyy .]","018:55.896-018:57.226","","","[]","[]"
"Alex.010512","231","Alex","[yyy .]","018:57.258-018:58.726","","","[]","[]"
"Alex.010512","232","Mother","[okay (.)] [lemme (replacement:replacement:let me) (t:t:trail off)]","018:58.693-018:59.914","","","[1|2|COM] [2|0|ROOT 3|2|OBJ 4|2|PUNCT]","[co|okay] [v|let&ZERO pro:obj|me (mt:trail off)]"
"Alex.010512","233","Mother","[just] [put] [the] [string] [in .]","019:00.178-019:01.748","","","[1|2|JCT] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|2|JCT 6|2|PUNCT]","[adv|just] [v|put&ZERO] [det:art|the] [n|string] [adv|in .]"
"Alex.010512","234","Alex","[yyy] [yyy .]","019:02.455-019:04.758","","","[] []","[] []"
"Alex.010512","235","Mother","[I] [think] [I'm] [doin (replacement:replacement:doing)] [this] [right .]","019:03.115-019:04.934","","","[1|2|SUBJ] [2|0|ROOT] [3|5|SUBJ 4|5|AUX] [5|2|COMP] [6|7|DET] [7|5|OBJ 8|2|PUNCT]","[pro:sub|I] [v|think] [pro:sub|I~aux|be&1S] [part|do-PRESP] [pro:dem|this] [n|right .]"
"Alex.010512","236","Alex","[yyy] [yyy .]","019:06.943-019:09.086","","","[] []","[] []"
"Alex.010512","237","Alex","[yyy] [yyy .]","019:09.086-019:12.023","l@l could be r@l or w","","[] []","[] []"
"Alex.010512","238","Mother","[oh] [that's] [okay (.)]","019:13.971-019:15.060","","someone else walked in the garden, moving something, mom started talking to that person","[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|6|SUBJ 6|3|CMOD 7|10|SUBJ 8|10|AUX 9|8|NEG 10|6|COMP 11|12|SUBJ 12|10|COMP 13|12|JCT 14|13|POBJ 15|3|PUNCT]","[co|oh] [pro:dem|that~cop|be&3S] [adj|okay pro:per|you v|know pro:sub|I mod|do~neg|not v|have pro:per|it v|set&ZERO adv|up n|right .]"
"Alex.010512","239","Mother","[y'know (replacement:replacement:you know) I don't have it set up right .]","019:15.112-019:16.743","","to adult","[]","[]"
"Alex.010512","240","Alex","[yyy] [yyy] [yyy .]","019:22.121-019:24.758","","","[] [] []","[] [] []"
"Alex.010512","241","Mother","[Alex] [who's] [this ?]","019:31.558-019:33.836","","mom seems to be talking about the man walking in their garden (their family friend), but she didn't point or do anything to indicate that","[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT]","[n:prop|Alex] [pro:int|who~cop|be&3S] [pro:dem|this ?]"
"Alex.010512","242","Mother","[who] [is] [that ?]","019:36.475-019:37.485","","","[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|who] [cop|be&3S] [pro:dem|that ?]"
"Alex.010512","243","Mother","[here .]","019:39.676-019:40.336","","trying to fly a kite","[1|0|INCROOT 2|1|PUNCT]","[adv|here .]"
"Alex.010512","244","Mother","[who's] [that ?]","019:46.242-019:46.902","","trying to fly the kite; not looking at the person she's referring to or Alex","[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|who~cop|be&3S] [pro:dem|that ?]"
"Alex.010512","245","Mother","[who] [is] [that ?]","019:47.225-019:47.628","","same, not looking at anything","[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|who] [cop|be&3S] [pro:dem|that ?]"
"Alex.010512","246","Mother","[we] [gotta] [get] [in] [the] [wind .]","019:48.552-019:49.608","","trying to get the kite going ","[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT]","[pro:sub|we] [mod:aux|gotta] [v|get] [prep|in] [det:art|the] [n|wind .]"
"Alex.010512","247","Mother","[where's] [Elmo ?]","020:00.794-020:01.784","","Alex picked up a rake and started walking toward mom; Alex later pointed at something on the kite","[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[adv:int|where~cop|be&3S] [n:prop|Elmo ?]"
"Alex.010512","248","Alex","[yyy .]","020:01.966-020:07.461","","Alex was pointing at something on the kite","[]","[]"
"Alex.010512","249","Mother","[Zoey .]","020:07.360-020:08.053","","Alex pointed at something on the kite","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Zoey .]"
"Alex.010512","250","Mother","[Harry .]","020:09.241-020:10.230","","Alex pointed at something else on the kite","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Harry .]"
"Alex.010512","251","Mother","[Cookie] [Monster .]","020:10.230-020:12.161","","a third chaaracter on the kite","[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT]","[n:prop|Cookie] [n:prop|Monster .]"
"Alex.010512","252","Mother","[Rosita .]","020:12.475-020:14.051","","","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Rosita .]"
"Alex.010512","253","Mother","[Telly .]","020:14.051-020:15.100","","another character","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Telly .]"
"Alex.010512","254","Mother","[Elmo .]","020:15.100-020:17.433","","","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Elmo .]"
"Alex.010512","255","Mother","[who's] [that ?]","020:18.200-020:18.921","","Alex was pointing something else on the kite (not Elmo)","[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|who~cop|be&3S] [pro:dem|that ?]"
"Alex.010512","256","Mother","[Grover .]","020:19.371-020:20.818","","","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Grover .]"
"Alex.010512","257","Alex","[yyy .]","020:20.818-020:22.704","","pointing back to cookie monster","[]","[]"
"Alex.010512","258","Mother","[Cookie] [Monster .]","020:22.721-020:24.057","","","[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT]","[n:prop|Cookie] [n:prop|Monster .]"
"Alex.010512","259","Mother","[Harry .]","020:25.013-020:25.739","","","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Harry .]"
"Alex.010512","260","Mother","[Zoey .]","020:25.843-020:27.625","","","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Zoey .]"
"Alex.010512","261","Mother","[wow .]","020:30.227-020:31.085","","","[1|0|INCROOT 2|1|PUNCT]","[co|wow .]"
"Alex.010512","262","Alex","[yyy] [yyy] [yyy] [yyy .]","020:31.085-020:32.636","","","[] [] [] []","[] [] [] []"
"Alex.010512","263","Alex","[yyy] [yyy .]","020:35.605-020:37.354","","","[] []","[] []"
"Alex.010512","264","Alex","[yyy] [yyy] [yyy] [yyy] [yyy .]","020:37.420-020:42.535","","","[] [] [] [] []","[] [] [] [] []"
"Alex.010512","265","Mother","[two ?]","020:59.660-021:00.287","","off camera","[1|0|INCROOT 2|1|PUNCT]","[det:num|two ?]"
"Alex.010512","266","Mother","[two] [rakes ?]","021:00.650-021:01.948","","Alex was holding two rakes in his hands; mom shows incredulity ","[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT]","[det:num|two] [n|rake-PL ?]"
"Alex.010512","267","Mother","[wow .]","021:03.488-021:04.545","","","[1|0|INCROOT 2|1|PUNCT]","[co|wow .]"
"Alex.010512","268","Alex","[yyy .]","021:04.545-021:06.388","","","[]","[]"
"Alex.010512","269","Alex","[yyy .]","021:06.388-021:09.218","","","[]","[]"
"Alex.010512","270","Mother","[I] [can't]","021:08.932-021:09.526","","","[1|4|SUBJ] [2|4|AUX 3|2|NEG 4|9|SUBJ 5|9|AUX 6|5|NEG 7|9|MOD 8|9|MOD 9|0|ROOT 10|9|PUNCT]","[pro:sub|I] [mod|can~neg|not pro:exist|there~aux|be&3S neg|not adj|enough n|wind n|honey .]"
"Alex.010512","271","Mother","[there's not enough wind honey .]","021:09.544-021:10.615","","","[]","[]"
"Alex.010512","272","Mother","[there's] [not] [enough] [wind .]","021:14.080-021:15.393","","","[1|2|SUBJ 2|0|ROOT] [3|2|NEG] [4|5|MOD] [5|2|PRED 6|2|PUNCT]","[pro:exist|there~aux|be&3S] [neg|not] [adj|enough] [n|wind .]"
"Alex.010512","273","Alex","[yyy] [yyy .]","021:15.393-021:17.974","","","[] []","[] []"
"Alex.010512","274","Mother","[no] [I] [can't] [get] [it] [to] [fly .]","021:17.637-021:19.637","","","[1|5|COM] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|5|OBJ] [7|5|JCT] [8|7|POBJ 9|5|PUNCT]","[co|no] [pro:sub|I] [mod|can~neg|not] [v|get] [pro:per|it] [prep|to] [n|fly .]"
"Alex.010512","275","Mother","[there's] [not] [enough] [wind .]","021:22.065-021:23.451","","","[1|2|SUBJ 2|0|ROOT] [3|2|NEG] [4|5|MOD] [5|2|PRED 6|2|PUNCT]","[pro:exist|there~aux|be&3S] [neg|not] [adj|enough] [n|wind .]"
