,Unnamed: 0,Unnamed: 0.1,Session:Name,Record #,Speaker,Orthography,Segment,Notes,situation,Session,start_time,end_time,start_seconds,end_seconds,pre_utt,pre_speaker,post_starttime,post_utt,post_speaker,pause_after,SpeechAct,ClauseType,comments
623,623,623,Alex.030516,624,Mother,they fall out of the tree .,019:46.953-019:49.041,,[],Alex030516,019:46.953,019:49.041,1186.953,1189.0410000000004,I know .,Mother,1189.0410000000004,look yyy yyy .,Alex,0.0,,,
624,624,624,Alex.030516,625,Alex,look yyy yyy .,019:49.041-019:51.386,,[],Alex030516,019:49.041,019:51.386,1189.0410000000004,1191.386,they fall out of the tree .,Mother,1191.386,then they make a mess .,Mother,0.0,,,
625,625,625,Alex.030516,626,Mother,then they make a mess .,019:51.386-019:52.576,,[],Alex030516,019:51.386,019:52.576,1191.386,1192.576,look yyy yyy .,Alex,1192.576,that's huge .,Alex,0.0,,,
626,626,626,Alex.030516,627,Alex,that's huge .,019:52.576-019:55.126,,[],Alex030516,019:52.576,019:55.126,1192.576,1195.126,then they make a mess .,Mother,0.0,of the yard .,Mother,-1195.126,,,
627,627,627,Alex.030516,628,Mother,of the yard .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,that's huge .,Alex,1195.126,Mommy yyy yyy .,Alex,1195.126,,,
628,628,628,Alex.030516,629,Alex,Mommy yyy yyy .,019:55.126-019:56.985,,[],Alex030516,019:55.126,019:56.985,1195.126,1196.985,of the yard .,Mother,1196.985,Daddy always cleans it and they come right back .,Mother,0.0,,,
629,629,629,Alex.030516,630,Mother,Daddy always cleans it and they come right back .,019:56.985-020:00.165,,[],Alex030516,019:56.985,020:00.165,1196.985,1200.165,Mommy yyy yyy .,Alex,1200.1660000000004,yyy .,Alex,0.0009999999999763534,,,
630,630,630,Alex.030516,631,Alex,yyy .,020:00.166-020:04.940,,[],Alex030516,020:00.166,020:04.940,1200.1660000000004,1204.94,Daddy always cleans it and they come right back .,Mother,1204.94,yyy yyy .,Alex,0.0,,,
631,631,631,Alex.030516,632,Alex,yyy yyy .,020:04.940-020:06.461,,[],Alex030516,020:04.940,020:06.461,1204.94,1206.461,yyy .,Alex,1206.461,I will .,Mother,0.0,,,
632,632,632,Alex.030516,633,Mother,I will .,020:06.461-020:06.828,,[],Alex030516,020:06.461,020:06.828,1206.461,1206.828,yyy yyy .,Alex,1206.828,put it in my bag .,Alex,0.0,,,
633,633,633,Alex.030516,634,Alex,put it in my bag .,020:06.828-020:07.920,,[],Alex030516,020:06.828,020:07.920,1206.828,1207.92,I will .,Mother,1207.92,"oh wait wait , turn the other way please turn .",Mother,0.0,,,
634,634,634,Alex.030516,635,Mother,"oh wait wait , turn the other way please turn .",020:07.920-020:10.250,,[],Alex030516,020:07.920,020:10.250,1207.92,1210.25,put it in my bag .,Alex,1210.25,turn .,Mother,0.0,,,
635,635,635,Alex.030516,636,Mother,turn .,020:10.250-020:10.933,,[],Alex030516,020:10.250,020:10.933,1210.25,1210.933,"oh wait wait , turn the other way please turn .",Mother,1210.933,xxx how did we get (t:t:trail off question),Mother,0.0,,,
636,636,636,Alex.030516,637,Mother,xxx how did we get (t:t:trail off question),020:10.933-020:12.632,,[],Alex030516,020:10.933,020:12.632,1210.933,1212.632,turn .,Mother,1212.632,this is strange .,Mother,0.0,,,
637,637,637,Alex.030516,638,Mother,this is strange .,020:12.632-020:13.617,,[],Alex030516,020:12.632,020:13.617,1212.632,1213.617,xxx how did we get (t:t:trail off question),Mother,1213.617,what (t:t:trail off question),Mother,0.0,,,
638,638,638,Alex.030516,639,Mother,what (t:t:trail off question),020:13.617-020:17.378,,[],Alex030516,020:13.617,020:17.378,1213.617,1217.378,this is strange .,Mother,0.0,xxx is going on here ?,Mother,-1217.378,,,
639,639,639,Alex.030516,640,Mother,xxx is going on here ?,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,what (t:t:trail off question),Mother,1217.378,xxx .,Alex,1217.378,,,
640,640,640,Alex.030516,641,Alex,xxx .,020:17.378-020:22.157,,laughter,Alex030516,020:17.378,020:22.157,1217.378,1222.157,xxx is going on here ?,Mother,0.0,xxx .,Mother,-1222.157,,,
641,641,641,Alex.030516,642,Mother,xxx .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,1222.157,oh xxx !,Mother,1222.157,,,
642,642,642,Alex.030516,643,Mother,oh xxx !,020:22.157-020:23.932,,[],Alex030516,020:22.157,020:23.932,1222.157,1223.932,xxx .,Mother,1223.932,wait a minute .,Mother,0.0,,,
643,643,643,Alex.030516,644,Mother,wait a minute .,020:23.932-020:25.607,,[],Alex030516,020:23.932,020:25.607,1223.932,1225.607,oh xxx !,Mother,1225.607,what's that ?,Alex,0.0,,,
644,644,644,Alex.030516,645,Alex,what's that ?,020:25.607-020:29.947,,[],Alex030516,020:25.607,020:29.947,1225.607,1229.947,wait a minute .,Mother,1229.947,what's that ?,Alex,0.0,,,
645,645,645,Alex.030516,646,Alex,what's that ?,020:29.947-020:31.250,,[],Alex030516,020:29.947,020:31.250,1229.947,1231.25,what's that ?,Alex,1231.25,what's that there ?,Alex,0.0,,,
646,646,646,Alex.030516,647,Alex,what's that there ?,020:31.250-020:32.283,,[],Alex030516,020:31.250,020:32.283,1231.25,1232.283,what's that ?,Alex,1232.283,the microphone .,Mother,0.0,,,
647,647,647,Alex.030516,648,Mother,the microphone .,020:32.283-020:33.522,,[],Alex030516,020:32.283,020:33.522,1232.283,1233.522,what's that there ?,Alex,1233.522,I like the microphone .,Alex,0.0,,,
648,648,648,Alex.030516,649,Alex,I like the microphone .,020:33.522-020:36.817,,[],Alex030516,020:33.522,020:36.817,1233.522,1236.817,the microphone .,Mother,0.0,"no you can't take it out , it won't work .",Mother,-1236.817,,,
649,649,649,Alex.030516,650,Mother,"no you can't take it out , it won't work .",000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,I like the microphone .,Alex,1236.817,Ma .,Alex,1236.817,,,
650,650,650,Alex.030516,651,Alex,Ma .,020:36.817-020:41.445,,[],Alex030516,020:36.817,020:41.445,1236.817,1241.445,"no you can't take it out , it won't work .",Mother,0.0,xxx .,Mother,-1241.445,,,
651,651,651,Alex.030516,652,Mother,xxx .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,Ma .,Alex,1241.445,you wants xxx .,Alex,1241.445,,,
652,652,652,Alex.030516,653,Alex,you wants xxx .,020:41.445-020:42.895,,[],Alex030516,020:41.445,020:42.895,1241.445,1242.895,xxx .,Mother,0.0,xxx .,Mother,-1242.895,,,
653,653,653,Alex.030516,654,Mother,xxx .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,you wants xxx .,Alex,1242.895,the monkey bars ?,Alex,1242.895,,,
654,654,654,Alex.030516,655,Alex,the monkey bars ?,020:42.895-020:44.982,,[],Alex030516,020:42.895,020:44.982,1242.895,1244.982,xxx .,Mother,1244.982,let's (t:t:trail off),Alex,0.0,,,
655,655,655,Alex.030516,656,Alex,let's (t:t:trail off),020:44.982-020:47.140,,[],Alex030516,020:44.982,020:47.140,1244.982,1247.14,the monkey bars ?,Alex,0.0,xxx .,Mother,-1247.14,,,
656,656,656,Alex.030516,657,Mother,xxx .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,let's (t:t:trail off),Alex,0.0,you yyy want slide .,Alex,0.0,,,
657,657,657,Alex.030516,658,Alex,you yyy want slide .,000:00.000-000:00.000,slide is whispered,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Mother,1247.14,I have_to clean it .,Mother,1247.14,,,
658,658,658,Alex.030516,659,Mother,I have_to clean it .,020:47.140-020:48.858,,also whispered,Alex030516,020:47.140,020:48.858,1247.14,1248.858,you yyy want slide .,Alex,0.0,"wait don't walk away , don't walk away .",Mother,-1248.858,,,
659,659,659,Alex.030516,660,Mother,"wait don't walk away , don't walk away .",000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,I have_to clean it .,Mother,1248.858,xxx .,Alex,1248.858,,,
660,660,660,Alex.030516,661,Alex,xxx .,020:48.858-020:52.125,,[],Alex030516,020:48.858,020:52.125,1248.858,1252.125,"wait don't walk away , don't walk away .",Mother,1252.125,hello .,Mother,0.0,,,
661,661,661,Alex.030516,662,Mother,hello .,020:52.125-020:52.903,,[],Alex030516,020:52.125,020:52.903,1252.125,1252.903,xxx .,Alex,1252.903,mm ?,Alex,0.0,,,
662,662,662,Alex.030516,663,Alex,mm ?,020:52.903-020:54.417,,[],Alex030516,020:52.903,020:54.417,1252.903,1254.417,hello .,Mother,0.0,please don't walk away .,Mother,-1254.417,,,
663,663,663,Alex.030516,664,Mother,please don't walk away .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,mm ?,Alex,0.0,come here .,Mother,0.0,,,
664,664,664,Alex.030516,665,Mother,come here .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,please don't walk away .,Mother,1254.418,"I don't want it , I don't want it .",Alex,1254.418,,,
665,665,665,Alex.030516,666,Alex,"I don't want it , I don't want it .",020:54.418-020:55.925,,[],Alex030516,020:54.418,020:55.925,1254.418,1255.925,come here .,Mother,1255.9260000000004,"you have_to , or you have_to go in the house .",Mother,0.0009999999999763534,,,
666,666,666,Alex.030516,667,Mother,"you have_to , or you have_to go in the house .",020:55.926-020:57.615,,[],Alex030516,020:55.926,020:57.615,1255.9260000000004,1257.615,"I don't want it , I don't want it .",Alex,1257.615,come here .,Mother,0.0,,,
667,667,667,Alex.030516,668,Mother,come here .,020:57.615-020:58.505,,[],Alex030516,020:57.615,020:58.505,1257.615,1258.505,"you have_to , or you have_to go in the house .",Mother,1258.505,"Alex , if you don't put this on you're going in .",Mother,0.0,,,
668,668,668,Alex.030516,669,Mother,"Alex , if you don't put this on you're going in .",020:58.505-021:01.472,,[],Alex030516,020:58.505,021:01.472,1258.505,1261.472,come here .,Mother,0.0,pick (t:t:trail off),Mother,-1261.472,,,
669,669,669,Alex.030516,670,Mother,pick (t:t:trail off),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,"Alex , if you don't put this on you're going in .",Mother,1261.472,one .,Mother,1261.472,,,
670,670,670,Alex.030516,671,Mother,one .,021:01.472-021:02.005,,[],Alex030516,021:01.472,021:02.005,1261.472,1262.005,pick (t:t:trail off),Mother,1262.005,let's go .,Mother,0.0,,,
671,671,671,Alex.030516,672,Mother,let's go .,021:02.005-021:02.902,,[],Alex030516,021:02.005,021:02.902,1262.005,1262.902,one .,Mother,1262.902,in the house .,Mother,0.0,,,
672,672,672,Alex.030516,673,Mother,in the house .,021:02.902-021:03.782,,[],Alex030516,021:02.902,021:03.782,1262.902,1263.782,let's go .,Mother,1263.782,no .,Alex,0.0,,,
673,673,673,Alex.030516,674,Alex,no .,021:03.782-021:04.613,,[],Alex030516,021:03.782,021:04.613,1263.782,1264.613,in the house .,Mother,0.0,then come over here please .,Mother,-1264.613,,,
674,674,674,Alex.030516,675,Mother,then come over here please .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,no .,Alex,1264.613,xxx .,Alex,1264.613,,,
675,675,675,Alex.030516,676,Alex,xxx .,021:04.613-021:06.555,,[],Alex030516,021:04.613,021:06.555,1264.613,1266.555,then come over here please .,Mother,1266.555,"it's only for a few minutes , come here .",Mother,0.0,,,
676,676,676,Alex.030516,677,Mother,"it's only for a few minutes , come here .",021:06.555-021:08.637,,[],Alex030516,021:06.555,021:08.637,1266.555,1268.637,xxx .,Alex,1268.637,"I could sit , I'll just sit right here .",Alex,0.0,,,
677,677,677,Alex.030516,678,Alex,"I could sit , I'll just sit right here .",021:08.637-021:11.472,,[],Alex030516,021:08.637,021:11.472,1268.637,1271.472,"it's only for a few minutes , come here .",Mother,1271.472,xxx .,Mother,0.0,,,
678,678,678,Alex.030516,679,Mother,xxx .,021:11.472-021:13.653,,[],Alex030516,021:11.472,021:13.653,1271.472,1273.653,"I could sit , I'll just sit right here .",Alex,1273.653,"okay , stop .",Mother,0.0,,,
679,679,679,Alex.030516,680,Mother,"okay , stop .",021:13.653-021:15.907,,[],Alex030516,021:13.653,021:15.907,1273.653,1275.907,xxx .,Mother,1275.907,perfect .,Mother,0.0,,,
680,680,680,Alex.030516,681,Mother,perfect .,021:15.907-021:24.030,,[],Alex030516,021:15.907,021:24.030,1275.907,1284.03,"okay , stop .",Mother,1284.03,let's wait .,Alex,0.0,,,
681,681,681,Alex.030516,682,Alex,let's wait .,021:24.030-021:25.253,,[],Alex030516,021:24.030,021:25.253,1284.03,1285.253,perfect .,Mother,1285.253,"alright , sure .",Mother,0.0,,,
682,682,682,Alex.030516,683,Mother,"alright , sure .",021:25.253-021:26.350,,[],Alex030516,021:25.253,021:26.350,1285.253,1286.35,let's wait .,Alex,1286.35,I can do (t:t:self interruption),Alex,0.0,,,
683,683,683,Alex.030516,684,Alex,I can do (t:t:self interruption),021:26.350-021:28.532,,[],Alex030516,021:26.350,021:28.532,1286.35,1288.532,"alright , sure .",Mother,0.0,I could do (t:t:trail off),Alex,-1288.532,,,
684,684,684,Alex.030516,685,Alex,I could do (t:t:trail off),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,I can do (t:t:self interruption),Alex,1288.533,&-um I yyy bat .,Alex,1288.533,,,
685,685,685,Alex.030516,686,Alex,&-um I yyy bat .,021:28.533-021:29.632,,[],Alex030516,021:28.533,021:29.632,1288.533,1289.632,I could do (t:t:trail off),Alex,1289.633,and you go turn .,Alex,0.0009999999999763534,,,
686,686,686,Alex.030516,687,Alex,and you go turn .,021:29.633-021:31.105,,[],Alex030516,021:29.633,021:31.105,1289.633,1291.105,&-um I yyy bat .,Alex,1291.106,"okay , I'll turn and you do xxx bat .",Mother,0.0009999999999763534,,,
687,687,687,Alex.030516,688,Mother,"okay , I'll turn and you do xxx bat .",021:31.106-021:33.433,,[],Alex030516,021:31.106,021:33.433,1291.106,1293.433,and you go turn .,Alex,1293.433,ready .,Mother,0.0,,,
688,688,688,Alex.030516,689,Mother,ready .,021:33.433-021:34.270,,[],Alex030516,021:33.433,021:34.270,1293.433,1294.27,"okay , I'll turn and you do xxx bat .",Mother,1294.27,wait eh you turn like this .,Alex,0.0,,,
689,689,689,Alex.030516,690,Alex,wait eh you turn like this .,021:34.270-021:35.970,,[],Alex030516,021:34.270,021:35.970,1294.27,1295.97,ready .,Mother,0.0,xxx .,Mother,-1295.97,,,
690,690,690,Alex.030516,691,Mother,xxx .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,wait eh you turn like this .,Alex,1295.97,this .,Alex,1295.97,,,
691,691,691,Alex.030516,692,Alex,this .,021:35.970-021:36.568,,[],Alex030516,021:35.970,021:36.568,1295.97,1296.568,xxx .,Mother,1296.568,"no , no , no .",Alex,0.0,,,
692,692,692,Alex.030516,693,Alex,"no , no , no .",021:36.568-021:39.308,,[],Alex030516,021:36.568,021:39.308,1296.568,1299.308,this .,Alex,1299.309,would you (t:t:trail off question),Alex,0.0009999999999763534,,,
693,693,693,Alex.030516,694,Alex,would you (t:t:trail off question),021:39.309-021:40.297,,[],Alex030516,021:39.309,021:40.297,1299.309,1300.297,"no , no , no .",Alex,1300.297,xxx .,Alex,0.0,,,
694,694,694,Alex.030516,695,Alex,xxx .,021:40.297-021:41.645,,[],Alex030516,021:40.297,021:41.645,1300.297,1301.645,would you (t:t:trail off question),Alex,1301.645,"no , too fast .",Alex,0.0,,,
695,695,695,Alex.030516,696,Alex,"no , too fast .",021:41.645-021:44.022,,[],Alex030516,021:41.645,021:44.022,1301.645,1304.022,xxx .,Alex,1304.022,woo: !,Mother,0.0,,,
696,696,696,Alex.030516,697,Mother,woo: !,021:44.022-021:45.850,,[],Alex030516,021:44.022,021:45.850,1304.022,1305.85,"no , too fast .",Alex,1305.85,xxx .,Alex,0.0,,,
697,697,697,Alex.030516,698,Alex,xxx .,021:45.850-021:46.550,,[],Alex030516,021:45.850,021:46.550,1305.85,1306.55,woo: !,Mother,1306.5510000000004,try again .,Alex,0.0009999999999763534,,,
698,698,698,Alex.030516,699,Alex,try again .,021:46.551-021:47.690,,[],Alex030516,021:46.551,021:47.690,1306.5510000000004,1307.69,xxx .,Alex,1307.69,it's too fast .,Mother,0.0,,,
699,699,699,Alex.030516,700,Mother,it's too fast .,021:47.690-021:49.020,,[],Alex030516,021:47.690,021:49.020,1307.69,1309.02,try again .,Alex,1309.02,oh .,Alex,0.0,,,
700,700,700,Alex.030516,701,Alex,oh .,021:49.020-021:50.007,,[],Alex030516,021:49.020,021:50.007,1309.02,1310.007,it's too fast .,Mother,1310.007,"oh boy , pick it up .",Mother,0.0,,,
701,701,701,Alex.030516,702,Mother,"oh boy , pick it up .",021:50.007-021:51.737,,[],Alex030516,021:50.007,021:51.737,1310.007,1311.737,oh .,Alex,1311.737,oh boy .,Alex,0.0,,,
702,702,702,Alex.030516,703,Alex,oh boy .,021:51.737-021:53.911,,[],Alex030516,021:51.737,021:53.911,1311.737,1313.911,"oh boy , pick it up .",Mother,0.0,and then (t:t:trail off),Mother,-1313.911,,,
703,703,703,Alex.030516,704,Mother,and then (t:t:trail off),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,oh boy .,Alex,1313.912,carry it to me .,Mother,1313.912,,,
704,704,704,Alex.030516,705,Mother,carry it to me .,021:53.912-021:55.133,,[],Alex030516,021:53.912,021:55.133,1313.912,1315.1329999999996,and then (t:t:trail off),Mother,1315.1329999999996,wait a minute you're caught in the swing .,Mother,0.0,,,
705,705,705,Alex.030516,706,Mother,wait a minute you're caught in the swing .,021:55.133-021:56.852,,[],Alex030516,021:55.133,021:56.852,1315.1329999999996,1316.852,carry it to me .,Mother,1316.852,wait a minute come here .,Mother,0.0,,,
706,706,706,Alex.030516,707,Mother,wait a minute come here .,021:56.852-021:58.040,,[],Alex030516,021:56.852,021:58.040,1316.852,1318.04,wait a minute you're caught in the swing .,Mother,1318.04,come here .,Mother,0.0,,,
707,707,707,Alex.030516,708,Mother,come here .,021:58.040-021:59.840,,[],Alex030516,021:58.040,021:59.840,1318.04,1319.84,wait a minute come here .,Mother,1319.84,stop .,Mother,0.0,,,
708,708,708,Alex.030516,709,Mother,stop .,021:59.840-022:00.405,,[],Alex030516,021:59.840,022:00.405,1319.84,1320.405,come here .,Mother,1320.405,"stop , stop , stop , stop , stop .",Mother,0.0,,,
709,709,709,Alex.030516,710,Mother,"stop , stop , stop , stop , stop .",022:00.405-022:01.557,,[],Alex030516,022:00.405,022:01.557,1320.405,1321.557,stop .,Mother,1321.557,"alright , now come over here .",Mother,0.0,,,
710,710,710,Alex.030516,711,Mother,"alright , now come over here .",022:01.557-022:06.777,,[],Alex030516,022:01.557,022:06.777,1321.557,1326.777,"stop , stop , stop , stop , stop .",Mother,1326.777,now I turn round and around .,Alex,0.0,,,
711,711,711,Alex.030516,712,Alex,now I turn round and around .,022:06.777-022:09.688,,[],Alex030516,022:06.777,022:09.688,1326.777,1329.688,"alright , now come over here .",Mother,1329.688,little turn<s> round round .,Alex,0.0,,,
712,712,712,Alex.030516,713,Alex,little turn<s> round round .,022:09.688-022:12.353,,[],Alex030516,022:09.688,022:12.353,1329.688,1332.3529999999996,now I turn round and around .,Alex,1332.3529999999996,mhm mhm .,Mother,0.0,,,
713,713,713,Alex.030516,714,Mother,mhm mhm .,022:12.353-022:13.695,,[],Alex030516,022:12.353,022:13.695,1332.3529999999996,1333.695,little turn<s> round round .,Alex,1333.696,xxx this turning round and round .,Alex,0.0009999999999763534,,,
714,714,714,Alex.030516,715,Alex,xxx this turning round and round .,022:13.696-022:16.168,,[],Alex030516,022:13.696,022:16.168,1333.696,1336.168,mhm mhm .,Mother,1336.169,and you turn round .,Alex,0.0010000000002037268,,,
715,715,715,Alex.030516,716,Alex,and you turn round .,022:16.169-022:17.588,,[],Alex030516,022:16.169,022:17.588,1336.169,1337.588,xxx this turning round and round .,Alex,1337.588,shh: .,Mother,0.0,,,
716,716,716,Alex.030516,717,Mother,shh: .,022:17.588-022:18.740,,[],Alex030516,022:17.588,022:18.740,1337.588,1338.74,and you turn round .,Alex,1338.74,oh please don't swing me .,Mother,0.0,,,
717,717,717,Alex.030516,718,Mother,oh please don't swing me .,022:18.740-022:23.277,,[],Alex030516,022:18.740,022:23.277,1338.74,1343.277,shh: .,Mother,1343.277,xxx .,Alex,0.0,,,
718,718,718,Alex.030516,719,Alex,xxx .,022:23.277-022:24.847,,[],Alex030516,022:23.277,022:24.847,1343.277,1344.8470000000002,oh please don't swing me .,Mother,1344.8470000000002,I swing you xxx .,Alex,0.0,,,
719,719,719,Alex.030516,720,Alex,I swing you xxx .,022:24.847-022:28.068,,[],Alex030516,022:24.847,022:28.068,1344.8470000000002,1348.068,xxx .,Alex,0.0,"makes me dizzy , Alex .",Mother,-1348.068,,,
720,720,720,Alex.030516,721,Mother,"makes me dizzy , Alex .",000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,I swing you xxx .,Alex,1348.068,xxx .,Alex,1348.068,,,
721,721,721,Alex.030516,722,Alex,xxx .,022:28.068-022:29.140,,giggling,Alex030516,022:28.068,022:29.140,1348.068,1349.14,"makes me dizzy , Alex .",Mother,1349.14,xxx .,Alex,0.0,,,
722,722,722,Alex.030516,723,Alex,xxx .,022:29.140-022:30.933,,[],Alex030516,022:29.140,022:30.933,1349.14,1350.933,xxx .,Alex,0.0,"oh right come here , you put this back .",Mother,-1350.933,,,
723,723,723,Alex.030516,724,Mother,"oh right come here , you put this back .",000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,1350.933,ready ?,Alex,1350.933,,,
724,724,724,Alex.030516,725,Alex,ready ?,022:30.933-022:33.235,,[],Alex030516,022:30.933,022:33.235,1350.933,1353.235,"oh right come here , you put this back .",Mother,0.0,on .,Mother,-1353.235,,,
725,725,725,Alex.030516,726,Mother,on .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,ready ?,Alex,1353.235,set .,Alex,1353.235,,,
726,726,726,Alex.030516,727,Alex,set .,022:33.235-022:33.865,,[],Alex030516,022:33.235,022:33.865,1353.235,1353.865,on .,Mother,1353.865,go .,Alex,0.0,,,
727,727,727,Alex.030516,728,Alex,go .,022:33.865-022:34.685,,[],Alex030516,022:33.865,022:34.685,1353.865,1354.685,set .,Alex,1354.685,you can't push me .,Mother,0.0,,,
728,728,728,Alex.030516,729,Mother,you can't push me .,022:34.685-022:35.797,,[],Alex030516,022:34.685,022:35.797,1354.685,1355.797,go .,Alex,1355.7979999999998,come here .,Mother,0.0009999999999763534,,,
729,729,729,Alex.030516,730,Mother,come here .,022:35.798-022:36.568,,[],Alex030516,022:35.798,022:36.568,1355.7979999999998,1356.568,you can't push me .,Mother,1356.568,xxx .,Alex,0.0,,,
730,730,730,Alex.030516,731,Alex,xxx .,022:36.568-022:37.962,,[],Alex030516,022:36.568,022:37.962,1356.568,1357.9620000000002,come here .,Mother,0.0,put this on .,Mother,-1357.9620000000002,,,
731,731,731,Alex.030516,732,Mother,put this on .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,1357.9620000000002,"put this on , Alex .",Mother,1357.9620000000002,,,
732,732,732,Alex.030516,733,Mother,"put this on , Alex .",022:37.962-022:40.098,,[],Alex030516,022:37.962,022:40.098,1357.9620000000002,1360.098,put this on .,Mother,1360.098,wee .,Alex,0.0,,,
733,733,733,Alex.030516,734,Alex,wee .,022:40.098-022:42.118,,[],Alex030516,022:40.098,022:42.118,1360.098,1362.118,"put this on , Alex .",Mother,0.0,put this on .,Mother,-1362.118,,,
734,734,734,Alex.030516,735,Mother,put this on .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,wee .,Alex,1362.118,there you go .,Alex,1362.118,,,
735,735,735,Alex.030516,736,Alex,there you go .,022:42.118-022:43.825,,[],Alex030516,022:42.118,022:43.825,1362.118,1363.825,put this on .,Mother,1363.825,"okay , thanks .",Mother,0.0,,,
